usage_date,billing_period,payer_account_id,linked_account_id,account_name,business_unit,service_code,service_name,usage_type,usage_unit,region,availability_zone,resource_id,pricing_model,usage_quantity,unit_rate,unblended_cost,amortized_cost,currency_code,tag_environment,tag_team,tag_project
2026-02-26,2026-02,100000000001,200000000002,acct-eng-staging,Engineering,AWSDataTransfer,Data Transfer,DataTransfer-Out-Internet,GB,ap-southeast-1,,xfer-436e4af8,On-Demand,657.2612,0.07805257,51.300925,51.300925,USD,Staging,Payments,Nimbus
2026-02-26,2026-02,100000000001,200000000003,acct-eng-dev,Engineering,AmazonDynamoDB,DynamoDB - NoSQL Database,ReadCapacityUnit-Hrs,RCU-Hrs,sa-east-1,,table-45374a80,On-Demand,222.3649,0.00013,0.028907,0.028907,USD,Staging,Platform,Falcon
2026-02-26,2026-02,100000000001,200000000003,acct-eng-dev,Engineering,AmazonDynamoDB,DynamoDB - NoSQL Database,WriteCapacityUnit-Hrs,WCU-Hrs,sa-east-1,,table-4fda345a,On-Demand,505.8165,0.00065,0.328781,0.328781,USD,Staging,Platform,Falcon
2026-02-26,2026-02,100000000001,200000000003,acct-eng-dev,Engineering,AmazonVPC,VPC - Networking,NatGateway-Hours,Hrs,sa-east-1,,vpc-7cf45f4a,On-Demand,14.9259,0.045,0.671666,0.671666,USD,Staging,Platform,Falcon
2026-02-26,2026-02,100000000001,200000000003,acct-eng-dev,Engineering,AmazonVPC,VPC - Networking,DataTransfer-Regional-Bytes,GB,sa-east-1,,vpc-4446bbe1,On-Demand,331.4059,0.01232671,4.085146,4.085146,USD,Staging,Platform,Falcon
2026-02-26,2026-02,100000000001,200000000003,acct-eng-dev,Engineering,AWSLambda,Lambda - Serverless Compute,Lambda-GB-Second,GB-Second,sa-east-1,,fn-63f1e9b7,On-Demand,101432.6802,1.66e-05,1.683782,1.683782,USD,Staging,Platform,Falcon
2026-02-26,2026-02,100000000001,200000000003,acct-eng-dev,Engineering,AWSLambda,Lambda - Serverless Compute,Request,Requests,sa-east-1,,fn-5beb50b3,On-Demand,971362.6148,2e-07,0.194273,0.194273,USD,Staging,Platform,Falcon
2026-02-26,2026-02,100000000001,200000000004,acct-data-prod,DataPlatform,AmazonRDS,RDS - Managed Database,InstanceUsage:db.r5.large,Hrs,sa-east-1,,db-247b6509,On-Demand,27.2947,0.26379911,7.200318,7.200318,USD,Production,CoreAPI,Phoenix
2026-02-26,2026-02,100000000001,200000000004,acct-data-prod,DataPlatform,AmazonRDS,RDS - Managed Database,RDS:StorageUsage,GB-Mo,sa-east-1,,db-d88dab4b,Reserved Instance,1523.6778,0.13478573,205.370021,184.833019,USD,Production,CoreAPI,Phoenix
2026-02-26,2026-02,100000000001,200000000004,acct-data-prod,DataPlatform,AmazonDynamoDB,DynamoDB - NoSQL Database,ReadCapacityUnit-Hrs,RCU-Hrs,sa-east-1,,table-ad6599e7,On-Demand,249.6961,0.00013,0.03246,0.03246,USD,Production,CoreAPI,Phoenix
2026-02-26,2026-02,100000000001,200000000004,acct-data-prod,DataPlatform,AmazonDynamoDB,DynamoDB - NoSQL Database,WriteCapacityUnit-Hrs,WCU-Hrs,us-west-2,,table-f08c8e04,On-Demand,403.9501,0.00065,0.262568,0.262568,USD,Production,CoreAPI,Phoenix
2026-02-26,2026-02,100000000001,200000000004,acct-data-prod,DataPlatform,AmazonS3,S3 - Storage,TimedStorage-ByteHrs,GB-Mo,sa-east-1,,bucket-08d718bf,On-Demand,3737.5696,0.02312076,86.415444,86.415444,USD,Production,CoreAPI,Phoenix
2026-02-26,2026-02,100000000001,200000000004,acct-data-prod,DataPlatform,AmazonS3,S3 - Storage,Requests-Tier1,Requests,sa-east-1,,bucket-c15275cc,On-Demand,2372517.8868,4.74e-06,11.237336,11.237336,USD,Production,CoreAPI,Phoenix
2026-02-26,2026-02,100000000001,200000000004,acct-data-prod,DataPlatform,AmazonEC2,EC2 - Compute,BoxUsage:m5.large,Hrs,sa-east-1,sa-east-1c,i-5270821d,On-Demand,10.0852,0.11428206,1.152557,1.152557,USD,Production,CoreAPI,Phoenix
2026-02-26,2026-02,100000000001,200000000004,acct-data-prod,DataPlatform,AmazonEC2,EC2 - Compute,BoxUsage:m5.xlarge,Hrs,sa-east-1,sa-east-1c,i-a3242e6a,Spot Instance,3.8653,0.21267747,0.822062,0.822062,USD,Production,CoreAPI,Phoenix
2026-02-26,2026-02,100000000001,200000000004,acct-data-prod,DataPlatform,AmazonEC2,EC2 - Compute,BoxUsage:t3.medium,Hrs,us-east-1,us-east-1a,i-9bba8cf9,On-Demand,49.9963,0.04225986,2.112837,2.112837,USD,Production,CoreAPI,Phoenix
2026-02-26,2026-02,100000000001,200000000004,acct-data-prod,DataPlatform,AmazonEC2,EC2 - Compute,BoxUsage:c5.2xlarge,Hrs,sa-east-1,sa-east-1b,i-10fc5cf9,Reserved Instance,64.2406,0.41680879,26.776047,24.098442,USD,Production,CoreAPI,Phoenix
2026-02-26,2026-02,100000000001,200000000005,acct-data-dev,DataPlatform,AmazonRoute53,Route 53 - DNS,HostedZone,Hrs,ap-southeast-2,,zone-cbb66c1c,On-Demand,30.7467,0.0007,0.021523,0.021523,USD,Sandbox,Infra,Vega
2026-02-26,2026-02,100000000001,200000000005,acct-data-dev,DataPlatform,AmazonRoute53,Route 53 - DNS,DNS-Queries,Requests,ap-southeast-2,,zone-43961124,On-Demand,806062.8485,5.9e-07,0.479288,0.479288,USD,Sandbox,Infra,Vega
2026-02-26,2026-02,100000000001,200000000005,acct-data-dev,DataPlatform,AWSLambda,Lambda - Serverless Compute,Lambda-GB-Second,GB-Second,ap-southeast-2,,fn-cf12ffb7,On-Demand,45342.6771,1.66e-05,0.752688,0.752688,USD,Sandbox,Infra,Vega
2026-02-26,2026-02,100000000001,200000000005,acct-data-dev,DataPlatform,AWSLambda,Lambda - Serverless Compute,Request,Requests,ap-southeast-2,,fn-644a788c,On-Demand,230599.7721,2e-07,0.04612,0.04612,USD,Sandbox,Infra,Vega
2026-02-26,2026-02,100000000001,200000000005,acct-data-dev,DataPlatform,AmazonDynamoDB,DynamoDB - NoSQL Database,ReadCapacityUnit-Hrs,RCU-Hrs,ap-southeast-2,,table-0fac5f14,On-Demand,169.9848,0.00013,0.022098,0.022098,USD,Sandbox,Infra,Vega
2026-02-26,2026-02,100000000001,200000000005,acct-data-dev,DataPlatform,AmazonDynamoDB,DynamoDB - NoSQL Database,WriteCapacityUnit-Hrs,WCU-Hrs,ap-southeast-2,,table-7c3ddb01,On-Demand,685.5361,0.00065,0.445598,0.445598,USD,Sandbox,Infra,Vega
2026-02-26,2026-02,100000000001,200000000005,acct-data-dev,DataPlatform,AmazonCloudFront,CloudFront - CDN,DataTransfer-Out-Bytes,GB,ap-southeast-2,,dist-07e056e9,On-Demand,1385.8748,0.10630831,147.330002,147.330002,USD,Sandbox,Infra,Vega
2026-02-26,2026-02,100000000001,200000000005,acct-data-dev,DataPlatform,AmazonCloudFront,CloudFront - CDN,Requests-HTTPS,Requests,ap-southeast-2,,dist-2fa46391,On-Demand,1309642.6414,9.09e-06,11.905984,11.905984,USD,Sandbox,Infra,Vega
2026-02-26,2026-02,100000000001,200000000005,acct-data-dev,DataPlatform,AmazonS3,S3 - Storage,Requests-Tier1,Requests,ap-southeast-2,,bucket-6d306386,On-Demand,1642808.871,4.99e-06,8.193943,8.193943,USD,Sandbox,Infra,Vega
2026-02-26,2026-02,100000000001,200000000005,acct-data-dev,DataPlatform,AmazonS3,S3 - Storage,Requests-Tier2,Requests,ap-southeast-2,,bucket-561c928e,On-Demand,1327767.5104,4.1e-07,0.547498,0.547498,USD,Sandbox,Infra,Vega
2026-02-26,2026-02,100000000001,200000000005,acct-data-dev,DataPlatform,AWSDataTransfer,Data Transfer,DataTransfer-Out-Internet,GB,eu-west-1,,xfer-4c367cc6,On-Demand,509.8282,0.06975968,35.565453,35.565453,USD,Sandbox,Infra,Vega
2026-02-26,2026-02,100000000001,200000000006,acct-mktg-prod,Marketing,AmazonEC2,EC2 - Compute,BoxUsage:m5.large,Hrs,ap-southeast-2,ap-southeast-2b,i-7320fe83,Reserved Instance,34.2924,0.11027498,3.781594,3.403435,USD,Production,CoreAPI,Phoenix
2026-02-26,2026-02,100000000001,200000000006,acct-mktg-prod,Marketing,AmazonEC2,EC2 - Compute,BoxUsage:m5.xlarge,Hrs,ap-southeast-2,ap-southeast-2a,i-28d2e2a4,On-Demand,19.0538,0.21717847,4.138075,4.138075,USD,Production,CoreAPI,Phoenix
2026-02-26,2026-02,100000000001,200000000006,acct-mktg-prod,Marketing,AmazonRDS,RDS - Managed Database,InstanceUsage:db.r5.large,Hrs,ap-southeast-2,,db-aa43ea13,Reserved Instance,8.7124,0.25454903,2.217733,1.99596,USD,Production,CoreAPI,Phoenix
2026-02-26,2026-02,100000000001,200000000006,acct-mktg-prod,Marketing,AmazonRDS,RDS - Managed Database,RDS:StorageUsage,GB-Mo,ap-southeast-2,,db-131e594d,Reserved Instance,1006.1471,0.13956578,140.423705,126.381335,USD,Production,CoreAPI,Phoenix
2026-02-26,2026-02,100000000001,200000000006,acct-mktg-prod,Marketing,AWSLambda,Lambda - Serverless Compute,Lambda-GB-Second,GB-Second,ap-southeast-2,,fn-d24c3827,On-Demand,25427.6967,1.66e-05,0.4221,0.4221,USD,Production,CoreAPI,Phoenix
2026-02-26,2026-02,100000000001,200000000006,acct-mktg-prod,Marketing,AWSLambda,Lambda - Serverless Compute,Request,Requests,ap-southeast-1,,fn-e8128ff6,On-Demand,112910.0298,2e-07,0.022582,0.022582,USD,Production,CoreAPI,Phoenix
2026-02-26,2026-02,100000000001,200000000006,acct-mktg-prod,Marketing,AmazonVPC,VPC - Networking,NatGateway-Hours,Hrs,ap-southeast-2,,vpc-65e8411b,On-Demand,27.9644,0.045,1.258398,1.258398,USD,Production,CoreAPI,Phoenix
2026-02-26,2026-02,100000000001,200000000006,acct-mktg-prod,Marketing,AmazonVPC,VPC - Networking,DataTransfer-Regional-Bytes,GB,ap-southeast-2,,vpc-58e33e76,On-Demand,167.1362,0.01732295,2.895291,2.895291,USD,Production,CoreAPI,Phoenix
2026-02-26,2026-02,100000000001,200000000006,acct-mktg-prod,Marketing,AWSDataTransfer,Data Transfer,DataTransfer-Out-Internet,GB,ap-southeast-2,,xfer-c8df1dcd,On-Demand,201.1249,0.07008275,14.095387,14.095387,USD,Production,CoreAPI,Phoenix
2026-02-26,2026-02,100000000001,200000000006,acct-mktg-prod,Marketing,AmazonCloudFront,CloudFront - CDN,DataTransfer-Out-Bytes,GB,ap-southeast-2,,dist-c78cf4b9,On-Demand,555.0167,0.08889141,49.336214,49.336214,USD,Production,CoreAPI,Phoenix
2026-02-26,2026-02,100000000001,200000000006,acct-mktg-prod,Marketing,AmazonCloudFront,CloudFront - CDN,Requests-HTTPS,Requests,ap-southeast-2,,dist-7126ded4,On-Demand,490801.6002,9.01e-06,4.420988,4.420988,USD,Production,CoreAPI,Phoenix
2026-02-26,2026-02,100000000001,200000000007,acct-mktg-sandbox,Marketing,AmazonCloudFront,CloudFront - CDN,DataTransfer-Out-Bytes,GB,ca-central-1,,dist-b256ba39,On-Demand,379.3552,0.08676366,32.914244,32.914244,USD,Sandbox,Platform,Atlas
2026-02-26,2026-02,100000000001,200000000007,acct-mktg-sandbox,Marketing,AmazonCloudFront,CloudFront - CDN,Requests-HTTPS,Requests,ca-central-1,,dist-f99bbcf9,On-Demand,224274.894,8.79e-06,1.97124,1.97124,USD,Sandbox,Platform,Atlas
2026-02-26,2026-02,100000000001,200000000007,acct-mktg-sandbox,Marketing,AmazonDynamoDB,DynamoDB - NoSQL Database,WriteCapacityUnit-Hrs,WCU-Hrs,ca-central-1,,table-7eedb63e,On-Demand,515.8094,0.00065,0.335276,0.335276,USD,Sandbox,Platform,Atlas
2026-02-26,2026-02,100000000001,200000000007,acct-mktg-sandbox,Marketing,AWSDataTransfer,Data Transfer,DataTransfer-Out-Internet,GB,ca-central-1,,xfer-a33e42f1,On-Demand,475.022,0.05178682,24.59988,24.59988,USD,Sandbox,Platform,Atlas
2026-02-26,2026-02,100000000001,200000000007,acct-mktg-sandbox,Marketing,AWSLambda,Lambda - Serverless Compute,Lambda-GB-Second,GB-Second,eu-west-1,,fn-85e651c1,On-Demand,93948.477,1.66e-05,1.559545,1.559545,USD,Sandbox,Platform,Atlas
2026-02-26,2026-02,100000000001,200000000007,acct-mktg-sandbox,Marketing,AWSLambda,Lambda - Serverless Compute,Request,Requests,ap-southeast-2,,fn-b0e99aa5,On-Demand,922455.1064,2e-07,0.184491,0.184491,USD,Sandbox,Platform,Atlas
2026-02-26,2026-02,100000000001,200000000008,acct-fin-prod,Finance,AmazonElastiCache,ElastiCache - In-Memory Cache,NodeUsage:cache.r6g.large,Hrs,ca-central-1,,cache-66fa8329,On-Demand,46.4027,0.20508055,9.516291,9.516291,USD,Production,Platform,Horizon
2026-02-26,2026-02,100000000001,200000000008,acct-fin-prod,Finance,AmazonRDS,RDS - Managed Database,InstanceUsage:db.r5.large,Hrs,ca-central-1,,db-a745d1f5,On-Demand,29.0092,0.25536136,7.407829,7.407829,USD,Production,Platform,Horizon
2026-02-26,2026-02,100000000001,200000000008,acct-fin-prod,Finance,AmazonRDS,RDS - Managed Database,InstanceUsage:db.t3.medium,Hrs,eu-west-1,,db-e8b16de3,Reserved Instance,7.9588,0.09273706,0.738076,0.664268,USD,Production,Platform,Horizon
2026-02-26,2026-02,100000000001,200000000008,acct-fin-prod,Finance,AmazonRDS,RDS - Managed Database,RDS:StorageUsage,GB-Mo,ca-central-1,,db-fb3368e4,On-Demand,665.3301,0.1228608,81.742988,81.742988,USD,Production,Platform,Horizon
2026-02-26,2026-02,100000000001,200000000008,acct-fin-prod,Finance,AWSDataTransfer,Data Transfer,DataTransfer-Out-Internet,GB,ca-central-1,,xfer-ef9771a5,On-Demand,574.632,0.05625091,32.323571,32.323571,USD,Production,Platform,Horizon
2026-02-26,2026-02,100000000001,200000000008,acct-fin-prod,Finance,AmazonRoute53,Route 53 - DNS,HostedZone,Hrs,ca-central-1,,zone-27ca94a7,On-Demand,41.1511,0.0007,0.028806,0.028806,USD,Production,Platform,Horizon
2026-02-26,2026-02,100000000001,200000000008,acct-fin-prod,Finance,AmazonRoute53,Route 53 - DNS,DNS-Queries,Requests,eu-west-1,,zone-180318c1,On-Demand,1222546.6547,4.5e-07,0.549614,0.549614,USD,Production,Platform,Horizon
2026-02-26,2026-02,100000000001,200000000008,acct-fin-prod,Finance,AmazonCloudFront,CloudFront - CDN,DataTransfer-Out-Bytes,GB,ca-central-1,,dist-1ff497b6,On-Demand,117.9432,0.10617789,12.522961,12.522961,USD,Production,Platform,Horizon
2026-02-26,2026-02,100000000001,200000000008,acct-fin-prod,Finance,AmazonCloudFront,CloudFront - CDN,Requests-HTTPS,Requests,ca-central-1,,dist-430f1a0e,On-Demand,331900.2834,7.96e-06,2.642555,2.642555,USD,Production,Platform,Horizon
2026-02-26,2026-02,100000000001,200000000008,acct-fin-prod,Finance,AmazonVPC,VPC - Networking,NatGateway-Hours,Hrs,sa-east-1,,vpc-22d8db19,On-Demand,9.4815,0.045,0.426668,0.426668,USD,Production,Platform,Horizon
2026-02-26,2026-02,100000000001,200000000008,acct-fin-prod,Finance,AmazonVPC,VPC - Networking,DataTransfer-Regional-Bytes,GB,sa-east-1,,vpc-560b830b,On-Demand,228.9321,0.01720845,3.939566,3.939566,USD,Production,Platform,Horizon
2026-02-26,2026-02,100000000001,200000000009,acct-shared-network,SharedServices,AmazonCloudFront,CloudFront - CDN,DataTransfer-Out-Bytes,GB,us-east-1,,dist-137560a9,On-Demand,133.5233,0.09422989,12.581885,12.581885,USD,Staging,Platform,Atlas
2026-02-26,2026-02,100000000001,200000000009,acct-shared-network,SharedServices,AmazonCloudFront,CloudFront - CDN,Requests-HTTPS,Requests,us-east-1,,dist-b327157b,On-Demand,559869.0309,7.84e-06,4.390934,4.390934,USD,Staging,Platform,Atlas
2026-02-26,2026-02,100000000001,200000000009,acct-shared-network,SharedServices,AmazonVPC,VPC - Networking,NatGateway-Hours,Hrs,ap-southeast-1,,vpc-198133d0,On-Demand,46.4983,0.045,2.092423,2.092423,USD,Staging,Platform,Atlas
2026-02-26,2026-02,100000000001,200000000009,acct-shared-network,SharedServices,AmazonVPC,VPC - Networking,DataTransfer-Regional-Bytes,GB,ca-central-1,,vpc-c47518c0,On-Demand,356.5431,0.01150417,4.101732,4.101732,USD,Staging,Platform,Atlas
2026-02-26,2026-02,100000000001,200000000009,acct-shared-network,SharedServices,AmazonDynamoDB,DynamoDB - NoSQL Database,ReadCapacityUnit-Hrs,RCU-Hrs,us-east-1,,table-ea1d60ba,On-Demand,462.5511,0.00013,0.060132,0.060132,USD,Staging,Platform,Atlas
2026-02-26,2026-02,100000000001,200000000009,acct-shared-network,SharedServices,AmazonDynamoDB,DynamoDB - NoSQL Database,WriteCapacityUnit-Hrs,WCU-Hrs,us-east-1,,table-90fe24dd,On-Demand,582.5275,0.00065,0.378643,0.378643,USD,Staging,Platform,Atlas
2026-02-26,2026-02,100000000001,200000000009,acct-shared-network,SharedServices,AmazonRDS,RDS - Managed Database,InstanceUsage:db.r5.large,Hrs,us-east-1,,db-c8b838bb,Reserved Instance,3.3416,0.31606561,1.056165,0.950549,USD,Staging,Platform,Atlas
2026-02-26,2026-02,100000000001,200000000009,acct-shared-network,SharedServices,AmazonRDS,RDS - Managed Database,InstanceUsage:db.t3.medium,Hrs,ap-southeast-1,,db-3667d2eb,On-Demand,3.9361,0.09601931,0.377942,0.377942,USD,Staging,Platform,Atlas
2026-02-26,2026-02,100000000001,200000000009,acct-shared-network,SharedServices,AmazonRDS,RDS - Managed Database,RDS:StorageUsage,GB-Mo,us-east-1,,db-1b102cea,Reserved Instance,1906.341,0.12831514,244.612419,220.151177,USD,Staging,Platform,Atlas
2026-02-26,2026-02,100000000001,200000000009,acct-shared-network,SharedServices,AWSDataTransfer,Data Transfer,DataTransfer-Out-Internet,GB,us-east-1,,xfer-c84fc2dd,On-Demand,695.4937,0.06551147,45.562817,45.562817,USD,Staging,Platform,Atlas
2026-02-26,2026-02,100000000001,200000000010,acct-shared-security,SharedServices,AmazonRDS,RDS - Managed Database,InstanceUsage:db.r5.large,Hrs,eu-west-1,,db-6968de23,On-Demand,19.5686,0.24400427,4.774822,4.774822,USD,Staging,Analytics,Horizon
2026-02-26,2026-02,100000000001,200000000010,acct-shared-security,SharedServices,AmazonRDS,RDS - Managed Database,RDS:StorageUsage,GB-Mo,eu-west-1,,db-9ce526ff,Reserved Instance,672.7271,0.10494971,70.602516,63.542264,USD,Staging,Analytics,Horizon
2026-02-26,2026-02,100000000001,200000000010,acct-shared-security,SharedServices,AmazonEC2,EC2 - Compute,BoxUsage:m5.large,Hrs,eu-west-1,eu-west-1c,i-79c4e94b,On-Demand,9.123,0.09294967,0.84798,0.84798,USD,Staging,Analytics,Horizon
2026-02-26,2026-02,100000000001,200000000010,acct-shared-security,SharedServices,AmazonEC2,EC2 - Compute,BoxUsage:t3.medium,Hrs,eu-west-1,eu-west-1a,i-7412bfcc,On-Demand,14.7368,0.03774706,0.556271,0.556271,USD,Staging,Analytics,Horizon
2026-02-26,2026-02,100000000001,200000000010,acct-shared-security,SharedServices,AmazonEC2,EC2 - Compute,BoxUsage:c5.2xlarge,Hrs,eu-west-1,eu-west-1c,i-a7719cae,Reserved Instance,14.5442,0.31411706,4.568581,4.111723,USD,Staging,Analytics,Horizon
2026-02-26,2026-02,100000000001,200000000010,acct-shared-security,SharedServices,AmazonDynamoDB,DynamoDB - NoSQL Database,ReadCapacityUnit-Hrs,RCU-Hrs,ca-central-1,,table-afdf2504,On-Demand,199.4638,0.00013,0.02593,0.02593,USD,Staging,Analytics,Horizon
2026-02-26,2026-02,100000000001,200000000010,acct-shared-security,SharedServices,AmazonDynamoDB,DynamoDB - NoSQL Database,WriteCapacityUnit-Hrs,WCU-Hrs,eu-west-1,,table-eec7be7e,On-Demand,112.7016,0.00065,0.073256,0.073256,USD,Staging,Analytics,Horizon
2026-02-26,2026-02,100000000001,200000000010,acct-shared-security,SharedServices,AmazonVPC,VPC - Networking,NatGateway-Hours,Hrs,eu-west-1,,vpc-325bcb7a,On-Demand,24.0841,0.045,1.083784,1.083784,USD,Staging,Analytics,Horizon
2026-02-26,2026-02,100000000001,200000000010,acct-shared-security,SharedServices,AmazonVPC,VPC - Networking,DataTransfer-Regional-Bytes,GB,eu-west-1,,vpc-f48dca9d,On-Demand,248.7242,0.01633169,4.062087,4.062087,USD,Staging,Analytics,Horizon
2026-02-26,2026-02,100000000001,200000000010,acct-shared-security,SharedServices,AmazonCloudFront,CloudFront - CDN,DataTransfer-Out-Bytes,GB,eu-west-1,,dist-964f1e63,On-Demand,127.2244,0.11498974,14.629501,14.629501,USD,Staging,Analytics,Horizon
2026-02-26,2026-02,100000000001,200000000010,acct-shared-security,SharedServices,AmazonCloudFront,CloudFront - CDN,Requests-HTTPS,Requests,ca-central-1,,dist-a3424d07,On-Demand,331727.0842,8.92e-06,2.958707,2.958707,USD,Staging,Analytics,Horizon
2026-02-26,2026-02,100000000001,200000000010,acct-shared-security,SharedServices,AWSDataTransfer,Data Transfer,DataTransfer-Out-Internet,GB,eu-west-1,,xfer-2a6922aa,On-Demand,128.1957,0.07719427,9.895974,9.895974,USD,Staging,Analytics,Horizon
2026-02-26,2026-02,100000000001,200000000011,acct-shared-logging,SharedServices,AWSLambda,Lambda - Serverless Compute,Lambda-GB-Second,GB-Second,us-east-1,,fn-eeb0a03b,On-Demand,56491.603,1.66e-05,0.937761,0.937761,USD,Staging,Growth,Horizon
2026-02-26,2026-02,100000000001,200000000011,acct-shared-logging,SharedServices,AWSLambda,Lambda - Serverless Compute,Request,Requests,us-east-1,,fn-9a33b387,On-Demand,255351.457,2e-07,0.05107,0.05107,USD,Staging,Growth,Horizon
2026-02-26,2026-02,100000000001,200000000011,acct-shared-logging,SharedServices,AmazonRDS,RDS - Managed Database,InstanceUsage:db.r5.large,Hrs,us-east-1,,db-ca67fe11,On-Demand,13.7364,0.26627848,3.657708,3.657708,USD,Staging,Growth,Horizon
2026-02-26,2026-02,100000000001,200000000011,acct-shared-logging,SharedServices,AmazonRDS,RDS - Managed Database,InstanceUsage:db.t3.medium,Hrs,us-east-1,,db-0f40b0e1,On-Demand,25.133,0.08988414,2.259058,2.259058,USD,Staging,Growth,Horizon
2026-02-26,2026-02,100000000001,200000000011,acct-shared-logging,SharedServices,AmazonRDS,RDS - Managed Database,RDS:StorageUsage,GB-Mo,us-east-1,,db-9cfec897,On-Demand,174.3471,0.1328703,23.165552,23.165552,USD,Staging,Growth,Horizon
2026-02-26,2026-02,100000000001,200000000011,acct-shared-logging,SharedServices,AmazonS3,S3 - Storage,TimedStorage-ByteHrs,GB-Mo,ca-central-1,,bucket-9c0f5e29,On-Demand,855.1482,0.02340146,20.011714,20.011714,USD,Staging,Growth,Horizon
2026-02-26,2026-02,100000000001,200000000011,acct-shared-logging,SharedServices,AmazonS3,S3 - Storage,Requests-Tier1,Requests,us-east-1,,bucket-93023d45,On-Demand,685460.3158,5.42e-06,3.714479,3.714479,USD,Staging,Growth,Horizon
2026-02-26,2026-02,100000000001,200000000011,acct-shared-logging,SharedServices,AmazonS3,S3 - Storage,Requests-Tier2,Requests,us-east-1,,bucket-2c614ca6,On-Demand,968166.8382,4.4e-07,0.428331,0.428331,USD,Staging,Growth,Horizon
2026-02-26,2026-02,100000000001,200000000011,acct-shared-logging,SharedServices,AmazonVPC,VPC - Networking,NatGateway-Hours,Hrs,us-east-1,,vpc-994e357d,On-Demand,36.8322,0.045,1.657449,1.657449,USD,Staging,Growth,Horizon
2026-02-26,2026-02,100000000001,200000000011,acct-shared-logging,SharedServices,AmazonVPC,VPC - Networking,DataTransfer-Regional-Bytes,GB,us-east-1,,vpc-b03b70b3,On-Demand,174.8933,0.01343443,2.349591,2.349591,USD,Staging,Growth,Horizon
2026-02-26,2026-02,100000000001,200000000011,acct-shared-logging,SharedServices,AWSDataTransfer,Data Transfer,DataTransfer-Out-Internet,GB,us-east-1,,xfer-ccc681a7,On-Demand,72.2951,0.08144347,5.887964,5.887964,USD,Staging,Growth,Horizon
2026-02-27,2026-02,100000000001,200000000001,acct-eng-prod,Engineering,AmazonElastiCache,ElastiCache - In-Memory Cache,NodeUsage:cache.r6g.large,Hrs,us-west-2,,cache-93f8e705,On-Demand,75.5414,0.21384364,16.154048,16.154048,USD,Production,Platform,Horizon
2026-02-27,2026-02,100000000001,200000000001,acct-eng-prod,Engineering,AmazonCloudFront,CloudFront - CDN,DataTransfer-Out-Bytes,GB,us-west-2,,dist-341679c4,On-Demand,102.6418,0.11340916,11.64052,11.64052,USD,Production,Platform,Horizon
2026-02-27,2026-02,100000000001,200000000001,acct-eng-prod,Engineering,AmazonCloudFront,CloudFront - CDN,Requests-HTTPS,Requests,ap-southeast-1,,dist-811da6d5,On-Demand,546373.7953,8e-06,4.370783,4.370783,USD,Production,Platform,Horizon
2026-02-27,2026-02,100000000001,200000000001,acct-eng-prod,Engineering,AmazonDynamoDB,DynamoDB - NoSQL Database,ReadCapacityUnit-Hrs,RCU-Hrs,us-west-2,,table-f86e7ba6,On-Demand,292.9443,0.00013,0.038083,0.038083,USD,Production,Platform,Horizon
2026-02-27,2026-02,100000000001,200000000001,acct-eng-prod,Engineering,AmazonDynamoDB,DynamoDB - NoSQL Database,WriteCapacityUnit-Hrs,WCU-Hrs,us-west-2,,table-66a27ef7,On-Demand,578.4869,0.00065,0.376016,0.376016,USD,Production,Platform,Horizon
2026-02-27,2026-02,100000000001,200000000001,acct-eng-prod,Engineering,AWSDataTransfer,Data Transfer,DataTransfer-Out-Internet,GB,us-west-2,,xfer-a1197ceb,On-Demand,73.7856,0.08957537,6.609373,6.609373,USD,Production,Platform,Horizon
2026-02-27,2026-02,100000000001,200000000001,acct-eng-prod,Engineering,AmazonRDS,RDS - Managed Database,InstanceUsage:db.r5.large,Hrs,us-west-2,,db-bcba74fc,On-Demand,17.3157,0.31834962,5.512447,5.512447,USD,Production,Platform,Horizon
2026-02-27,2026-02,100000000001,200000000001,acct-eng-prod,Engineering,AmazonRDS,RDS - Managed Database,InstanceUsage:db.t3.medium,Hrs,us-west-2,,db-75987ef9,Reserved Instance,66.9733,0.0874184,5.854699,5.269229,USD,Production,Platform,Horizon
2026-02-27,2026-02,100000000001,200000000001,acct-eng-prod,Engineering,AmazonRDS,RDS - Managed Database,RDS:StorageUsage,GB-Mo,eu-central-1,,db-b879ee94,On-Demand,2385.5336,0.11863543,283.008813,283.008813,USD,Production,Platform,Horizon
2026-02-27,2026-02,100000000001,200000000002,acct-eng-staging,Engineering,AmazonDynamoDB,DynamoDB - NoSQL Database,ReadCapacityUnit-Hrs,RCU-Hrs,ap-southeast-1,,table-b1ed6268,On-Demand,170.0565,0.00013,0.022107,0.022107,USD,Staging,Payments,Nimbus
2026-02-27,2026-02,100000000001,200000000002,acct-eng-staging,Engineering,AmazonDynamoDB,DynamoDB - NoSQL Database,WriteCapacityUnit-Hrs,WCU-Hrs,ap-southeast-1,,table-9d568076,On-Demand,461.5221,0.00065,0.299989,0.299989,USD,Staging,Payments,Nimbus
2026-02-27,2026-02,100000000001,200000000002,acct-eng-staging,Engineering,AmazonVPC,VPC - Networking,NatGateway-Hours,Hrs,ap-southeast-1,,vpc-e07ec9c9,On-Demand,47.7665,0.045,2.149493,2.149493,USD,Staging,Payments,Nimbus
2026-02-27,2026-02,100000000001,200000000002,acct-eng-staging,Engineering,AWSDataTransfer,Data Transfer,DataTransfer-Out-Internet,GB,ap-southeast-1,,xfer-436e4af8,On-Demand,1202.1533,0.08011191,96.306794,96.306794,USD,Staging,Payments,Nimbus
